,time,collisions,collision_type,x_joystick,y_joystick
0,114,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.085052490234375
0,115,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.088958740234375
0,116,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.1026611328125
0,117,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.1182861328125
0,118,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.133941650390625
0,119,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.137847900390625
0,120,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.139801025390625
0,121,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,122,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,123,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,124,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,125,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,126,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,127,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,128,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,129,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,130,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,131,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,132,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,133,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,134,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,135,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,136,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,137,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,138,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,139,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,140,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,141,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.139801025390625
0,142,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.135894775390625
0,143,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.1202392578125
0,144,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.1085205078125
0,145,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.092864990234375
0,146,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.088958740234375
0,147,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.069427490234375
0,148,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.04986572265625
0,149,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.006866455078125
0,150,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.002960205078125
0,151,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.002960205078125
0,152,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.002960205078125
0,153,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0205078125
0,154,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.061553955078125
0,155,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.07916259765625
0,156,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.106536865234375
0,157,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1475830078125
0,158,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.165191650390625
0,159,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19256591796875
0,160,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.21014404296875
0,161,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.251190185546875
0,162,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.268798828125
0,163,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.280517578125
0,164,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.288360595703125
0,165,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.292266845703125
0,166,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.298126220703125
0,167,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.302032470703125
0,168,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.302032470703125
0,169,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.303985595703125
0,170,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.303985595703125
0,171,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.303985595703125
0,172,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.302032470703125
0,173,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.302032470703125
0,174,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.300079345703125
0,175,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.296173095703125
0,176,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.292266845703125
0,177,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.286407470703125
0,178,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.278564453125
