,time,collisions,collision_type,x_joystick,y_joystick
0,1199,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.247283935546875
0,1200,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.266845703125
0,1201,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.276611328125
0,1202,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.276611328125
0,1203,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.278564453125
0,1204,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.278564453125
0,1205,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.278564453125
0,1206,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.278564453125
0,1207,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.276611328125
0,1208,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.259033203125
0,1209,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.241424560546875
0,1210,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.21405029296875
0,1211,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19061279296875
0,1212,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.184722900390625
0,1213,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.174957275390625
0,1214,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1534423828125
0,1215,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1339111328125
0,1216,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.096771240234375
0,1217,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.07720947265625
0,1218,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1219,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.051788330078125
0,1220,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.043975830078125
0,1221,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.043975830078125
0,1222,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.043975830078125
0,1223,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.043975830078125
0,1224,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.043975830078125
0,1225,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.043975830078125
0,1226,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.043975830078125
0,1227,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.045928955078125
0,1228,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.051788330078125
0,1229,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1230,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.059600830078125
0,1231,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.059600830078125
0,1232,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.06353759765625
0,1233,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.06353759765625
0,1234,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.06353759765625
0,1235,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.061553955078125
0,1236,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.059600830078125
0,1237,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1238,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1239,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1240,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1241,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1242,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1243,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1244,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1245,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.055694580078125
0,1246,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.055694580078125
0,1247,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.053741455078125
0,1248,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.053741455078125
0,1249,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.053741455078125
0,1250,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.053741455078125
0,1251,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.057647705078125
0,1252,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.051788330078125
0,1253,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.045928955078125
0,1254,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.040069580078125
0,1255,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.040069580078125
0,1256,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.040069580078125
0,1257,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.07916259765625
0,1258,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.116302490234375
0,1259,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1553955078125
0,1260,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.182769775390625
0,1261,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.227752685546875
0,1262,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.274658203125
0,1263,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.294219970703125
0,1264,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.33331298828125
0,1265,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.372406005859375
0,1266,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.372406005859375
0,1267,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.372406005859375
0,1268,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.372406005859375
0,1269,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.32354736328125
0,1270,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.290313720703125
0,1271,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.286407470703125
0,1272,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.290313720703125
0,1273,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.251190185546875
0,1274,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.231658935546875
0,1275,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.231658935546875
0,1276,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.235565185546875
0,1277,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.251190185546875
0,1278,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.257080078125
0,1279,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.264892578125
0,1280,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.282470703125
0,1281,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.31768798828125
0,1282,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.360687255859375
0,1283,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.378265380859375
0,1284,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.3978271484375
0,1285,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.4114990234375
0,1286,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.4114990234375
0,1287,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.4095458984375
0,1288,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.4017333984375
0,1289,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.3900146484375
0,1290,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.3822021484375
0,1291,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.378265380859375
0,1292,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.374359130859375
0,1293,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1294,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1295,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1296,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1297,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1298,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1299,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1300,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.370452880859375
0,1301,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.368499755859375
0,1302,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.366546630859375
0,1303,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.362640380859375
0,1304,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.34698486328125
0,1305,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.32354736328125
0,1306,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.303985595703125
0,1307,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.284423828125
0,1308,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.259033203125
0,1309,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.19842529296875
0,1310,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.1534423828125
0,1311,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.096771240234375
0,1312,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0244140625
0,1313,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,0.0009765625
0,1314,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.002960205078125
0,1315,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.05767822265625
0,1316,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.087005615234375
0,1317,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.1163330078125
0,1318,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.139801025390625
0,1319,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.143707275390625
0,1320,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.145660400390625
0,1321,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.145660400390625
0,1322,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.145660400390625
0,1323,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.145660400390625
0,1324,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.145660400390625
0,1325,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.145660400390625
0,1326,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.145660400390625
0,1327,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.149566650390625
0,1328,1,"{'top': False, 'bottom': False, 'right': True, 'left': False}",0.996063232421875,-0.155426025390625
0,1329,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.17303466796875
0,1330,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.17889404296875
0,1331,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.18280029296875
0,1332,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.996063232421875,-0.18670654296875
