,time,collisions,collision_type,x_joystick,y_joystick
0,104,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.685211181640625,-0.001007080078125
0,105,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.691070556640625,-0.001007080078125
0,106,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.694976806640625,-0.001007080078125
0,107,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.70867919921875,-0.001007080078125
0,108,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.72235107421875,-0.001007080078125
0,109,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.749725341796875,-0.001007080078125
0,110,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.782958984375,0.032257080078125
0,111,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.818145751953125,0.07330322265625
0,112,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83184814453125,0.08697509765625
0,113,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.857269287109375,0.124114990234375
0,114,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9002685546875,0.159332275390625
0,115,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.929595947265625,0.182769775390625
0,116,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.933502197265625,0.21990966796875
0,117,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.937408447265625,0.280517578125
0,118,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.937408447265625,0.32940673828125
0,119,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.935455322265625,0.305938720703125
0,120,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.929595947265625,0.31964111328125
0,121,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9197998046875,0.354827880859375
0,122,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9158935546875,0.358734130859375
0,123,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9158935546875,0.376312255859375
0,124,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9158935546875,0.3978271484375
0,125,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9158935546875,0.3822021484375
0,126,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9158935546875,0.378265380859375
0,127,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9139404296875,0.370452880859375
0,128,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9119873046875,0.356781005859375
0,129,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9100341796875,0.33721923828125
0,130,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.9041748046875,0.311798095703125
0,131,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.8944091796875,0.302032470703125
0,132,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.8905029296875,0.294219970703125
0,133,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.888519287109375,0.286407470703125
0,134,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.884613037109375,0.262939453125
0,135,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.878753662109375,0.233612060546875
0,136,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.861175537109375,0.176910400390625
0,137,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.85137939453125,0.1417236328125
0,138,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.84552001953125,0.098724365234375
0,139,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.83770751953125,0.06744384765625
0,140,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.82989501953125,0.0146484375
0,141,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.806427001953125,0.0009765625
0,142,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.796661376953125,0.0009765625
0,143,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.788818359375,0.0009765625
0,144,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.784912109375,0.0009765625
0,145,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.784912109375,0.0009765625
0,146,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.788818359375,0.0009765625
0,147,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.790771484375,0.0009765625
0,148,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.790771484375,0.0009765625
0,149,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.790771484375,0.0009765625
0,150,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.790771484375,0.0009765625
0,151,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.794708251953125,0.0009765625
0,152,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.794708251953125,-0.002960205078125
0,153,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.796661376953125,-0.022491455078125
0,154,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.796661376953125,-0.03814697265625
0,155,0,"{'top': False, 'bottom': False, 'right': False, 'left': False}",0.796661376953125,-0.04400634765625
